sku_id,sku_name,before_discount,after_discount,category
P649809,"yamaha_EF2600FW (SELF)",4698000.00,3523500.00,Appliances
P650191,sanasafinaz_SS-3A,403100.00,290232.00,"Women Fashion"
P650306,HAS_Remax-Navigation,51098.00,36250.00,"School & Education"
P650393,AKL_A131135302-FW-11-Yellow,377000.00,312910.00,"Women Fashion"
P650546,B_power_4082296-37,127542.00,112230.00,"Kids & Baby"
P650552,shubinak_SWS14-JAK-1017-M,696000.00,501120.00,"Women Fashion"
P651526,Relaxsit_RS-70,348000.00,254040.00,"Home & Living"
P651613,HOS_DVFCWW100,174000.00,109620.00,"Beauty & Grooming"
P652031,Samsung-Galaxy-S8-G955-Plus-Black,5170642.00,4033088.00,"Mobiles & Tablets"
P652203,"4U_Service-KA 008",27550.00,23664.00,"School & Education"
P652253,Rubian_alphatronix-7019-1926235-1-zoom,75342.00,49706.00,"Kids & Baby"
P652582,"SCIFI_Disney Music_SC39808",23780.00,20184.00,"School & Education"
P652660,sanasafinaz_SS-12A,379900.00,246906.00,"Women Fashion"
P653253,Sapphire_US0421,171100.00,143724.00,"Women Fashion"
P653362,"corio_C 101315-42",377000.00,252590.00,"Men Fashion"
P653370,duma_4561253300294,26042.00,18734.00,Others
P654052,"shubinak_SWWF14-Kurta-011-M - 36",377000.00,301600.00,"Women Fashion"
P654166,AmanJee_PB018,1856000.00,1336320.00,"Women Fashion"
P654537,Homeage_HWM-920,649600.00,487200.00,Appliances
P654599,Relaxsit_RS-68,336400.00,232116.00,"Home & Living"
P655338,Base_4350,173420.00,133516.00,"Health & Sports"
P655376,barico_BS013-Large,74646.00,60436.00,"School & Education"
P655918,"coleman_Red Excursion Cooler 9 QTR",153700.00,116812.00,"Home & Living"
P656037,"majestic_15 Pc Cookware Set - Burgandy",339300.00,206944.00,"Home & Living"
P656200,"RMSON_TL0390 MG BK",869942.00,782942.00,"Men Fashion"
P656257,"Omega_Omega_9Pcs Non-Stick Cookware Set",185600.00,115072.00,"Home & Living"
P656351,"baklawa_Baklava Mix Chocolate Sweets 1Kg",92800.00,83520.00,Soghaat
P656714,Xiaomi-Redmi-4x-BLACK,1096200.00,745416.00,"Mobiles & Tablets"
P657057,BP_SP33584,30450.00,22214.00,"Kids & Baby"
P657059,"sanasafinaz_march16_12A-Nationwide Delivery",312446.00,231188.00,"Women Fashion"
P657518,Bata_Power-8386003-42-8,173942.00,144362.00,"Men Fashion"
P657668,tram_TT20540616,74240.00,60842.00,"Home & Living"
P657720,sstop_etable,142970.00,102892.00,Computing
P657840,babyw_BF-804B,6380.00,4060.00,"Kids & Baby"
P657861,"mm_Samsung Galaxy Note Edge N915",5162000.00,3819880.00,"Mobiles & Tablets"
P657864,"hijabh_0121-C-752 (1)-56",403100.00,245862.00,"Women Fashion"
P657906,"cr_RAISIN SUNDER KHANI-500 GM",27260.00,20706.00,Soghaat
P657942,Panasonic_Black-32-Inches-LED,1275420.00,1084078.00,Entertainment
P658046,"american_tourister Feherlite Spinner  77Black",797500.00,542300.00,"Men Fashion"
P658058,babyw_9449,223300.00,154048.00,"Kids & Baby"
P658321,"alkhair_Ajwa Dates 250gm-1",40600.00,25578.00,Soghaat
P658437,Telemall_MM-DR-MB,57942.00,46922.00,"Health & Sports"
P658709,Dany71364879523146874161,20300.00,12180.00,Computing
P658885,Tmall_BinocularCamera,95642.00,64032.00,"Kids & Baby"
P659279,PlanetX_PX-9047,108750.00,70644.00,"Kids & Baby"
P659592,HAS_1023,194416.00,151612.00,Entertainment
P659949,fitn_748927053531,232000.00,141520.00,"Health & Sports"
P660316,KF_Butt-Salan-850gm,23200.00,20184.00,Superstore
P660875,"delsey_Delsey Tuileries 2",376942.00,263842.00,"Home & Living"
P660943,Telemall_MM-PC-0008,202942.00,152192.00,"Health & Sports"
P661017,TBG_TBG-S-V-016,982520.00,648440.00,"Women Fashion"
P661542,"samsung_Grand Prime Plus-Black",928000.00,649600.00,"Mobiles & Tablets"
P661637,"PucaM_SS-02-RED BLACK-39",116000.00,91640.00,"Men Fashion"
P662843,Tmall_Yoga_mat_Wheel_Combo,133342.00,95990.00,"Health & Sports"
P663116,BP_BS29884-32,86942.00,59972.00,"Kids & Baby"
P663284,"vitamin_Super Yohimbe 1000",46400.00,39904.00,"Health & Sports"
P663397,kenwood_KEA1801,2534600.00,1774220.00,Appliances
P663928,GA_PM-172-136207,464000.00,417600.00,"Women Fashion"
P664265,"Entertainer Asia_Vouch 365 - 2017 Book Karachi",145000.00,94250.00,Others
P664345,RAF_800ml,9860.00,8642.00,Superstore
P664665,"Dawlance_MD 10 + DWB 600",488360.00,410176.00,Others
P665312,"Fmate_Sooji Halwa",10962.00,7540.00,Superstore
P665332,GC_GCS058,568400.00,437668.00,Superstore
P665615,MEGUIAR_G3200,287738.00,201376.00,Others
P665975,"BE_nikai 7in1 - model 580-80",74240.00,60088.00,"Beauty & Grooming"
P666155,Ifitness_Golden-Star,377000.00,316680.00,"Health & Sports"
P666295,FHM_BOXTER1,6960000.00,4593600.00,"Home & Living"
P666317,"SNU_ op16l-155A",417310.00,271208.00,"Women Fashion"
P667073,PNG_Pampers_10003452-Karachi,58.00,0.00,Superstore
P667087,Dell_Inspiron-15-3567-ci7-,3866860.00,2668116.00,Computing
P667294,HOS-m_HRMTDHM100,365400.00,310590.00,"Beauty & Grooming"
P667382,fitn_100295,261000.00,211410.00,"Health & Sports"
P667515,"aw_CONSTRUCTION FOAM (GUN)-750ml",55390.00,42050.00,Others
P667889,"Loreal_Revitalift Laser X3 Serum - 30 ml",184788.00,129340.00,"Beauty & Grooming"
P668099,Paramount_9780600617433,5800.00,4582.00,Books
P668128,Tmall_ASA269,115942.00,103182.00,"Health & Sports"
P668591,PlanetX_AG-9008,26100.00,15892.00,"Kids & Baby"
P668773,Toyworld_TW-195,107242.00,79344.00,"Kids & Baby"
P669089,"The Vitamin Company Kojic Acid Whitening Cream 40GM",29000.00,20590.00,Others
P669129,"phub_Legend Spirit by Mont Blanc 100ml  EDT",448920.00,354612.00,"Beauty & Grooming"
P669452,"Life source_LS-7001",139142.00,105734.00,"Health & Sports"
P669465,AYS_Gree-18cith2,4215440.00,2950808.00,Appliances
P669695,PlanetX_PX-9091,103240.00,70180.00,"Kids & Baby"
P669973,MEGUIAR_G6207,103298.00,84680.00,Others
P670065,s_tv_KDL-60W600B,11062050.00,7079712.00,Entertainment
P670138,"TO_042-HQT 906",104400.00,76212.00,"Beauty & Grooming"
P670559,"Apple IMac 27-Inch 3.2GHz quad-core Intel Core i5",13630000.00,9541000.00,Computing
P670614,"edukaan_7101-A4 - 300 Pages",17400.00,11832.00,"School & Education"
P671247,PlanetX_PX-9152,127542.00,89262.00,"Kids & Baby"
P671331,"MORG_GCS 43",1972000.00,1695920.00,"Health & Sports"
P671345,RBC_9789694074283,145000.00,102950.00,"School & Education"
P671598,"Atalian _Pesh51-Black-9",231710.00,208510.00,"Men Fashion"
P671611,"vitamin_Wipes ",78300.00,65772.00,"Health & Sports"
P671747,"iphone-7-32gb-wof-Matt Black",4858660.00,4226982.00,"Mobiles & Tablets"
P672819,Liberty_9789384898991,57710.00,40948.00,Books
P672833,Panasonic_40D310,2212410.00,1880534.00,Entertainment
P672852,Paramount_9781107677364,182856.60,138968.00,"School & Education"
P672992,"majestic_18 Pc Cookware Set - Sparkle Red",371200.00,259840.00,"Home & Living"
P673102,AKL_A131130501_SS-154_Purple,218950.00,194822.00,"Women Fashion"
P673195,liberty_9780857388384,46110.00,33176.00,Books
P673245,timex_T49991,419630.00,318884.00,"Men Fashion"
P673339,"edukaan_7032-A4 - 6 Subjects",16298.00,11194.00,"School & Education"
P673419,"SCIFI_True Honor _SC7820CKA",122380.00,110142.00,"School & Education"
P673853,HOS_BBYLW100,281300.00,188442.00,"Beauty & Grooming"
P673855,Fidato_537-904-W-45,406000.00,332920.00,"Men Fashion"
P674096,Omron_HEM-7131-E,527510.00,432506.00,"Health & Sports"
P674457,"Turk & Fillmore_Super Natural I-brown-41",1885000.00,1281800.00,"Men Fashion"
P674474,AT-CTT-28,74097.90,63684.00,"Kids & Baby"
P674924,"Eco Star_32U557",1136220.00,965758.00,Entertainment
P675023,stinnos_A123,46342.00,30566.00,"Kids & Baby"
P675166,BO_Loom-Bands-Kit-Multicoloured,11600.00,8932.00,"School & Education"
P677068,"Nikon_Nikon COOLPIX L27 Compact Digital Camera - White (16.1MP,",336922.00,249284.00,Entertainment
P677186,Delsey_94526111,106604.00,85260.00,"Home & Living"
P677580,Tmall_Depil_Silk,200100.00,140070.00,"Beauty & Grooming"
P677644,"Kmade_Kitchen Made 05",11600.00,7540.00,Superstore
P677701,s_tv_KDL-50W800C,8789610.00,5976900.00,Entertainment
P678028,liberty_9780141037172,69310.00,58870.00,Books
P678246,timex_T25771,571300.00,508428.00,"Women Fashion"
P678309,"tmx_wtch_ T2E581_4",358730.00,261870.00,"Men Fashion"
P678370,Samsung-Galaxy-S8-G950-Grey,4599400.00,3081598.00,"Mobiles & Tablets"
P678603,Eglo_13359,116000.00,96280.00,"Home & Living"
P678648,"Changhong Ruba 55 Inches UD55D6000i Ultra HD TV_clear-CS",7482000.00,5162580.00,Entertainment
P679783,shubinak_SWS14-JAK-1017-XS,696000.00,445440.00,"Women Fashion"
P679912,timex_TW4B09000,600300.00,474208.00,"Men Fashion"
P679932,Samsung_Samsung32InchK4000,1687742.00,1417694.00,Entertainment
P680265,timex_T2P103,1591520.00,1098114.00,"Men Fashion"
P680396,"sanasafinaz_march16_5A-Nationwide Delivery",271614.00,214542.00,"Women Fashion"
P680404,HOS-m_CKI2UM100,142970.00,85782.00,"Beauty & Grooming"
P680741,"GFC_Pedestal Myga Cross Base (Special Guard) 24"",319000.00,242440.00,Appliances
P681316,rute2_4533,113100.00,90480.00,"Health & Sports"
P681479,Timb-women_8408B-5.5,1099100.00,857298.00,"Women Fashion"
P681916,BBS_D005,185020.00,155382.00,"Kids & Baby"
P681934,"coleman_Marine White Cooler 120QT",92800.00,64032.00,"Home & Living"
P682528,"dawlance_9108 DELUXE Refrigerator",1355402.00,1179198.00,Appliances
P682701,"CITY_Pajama-9 - 10 yrs - Size 34",28420.00,22446.00,"School & Education"
P682816,UnzeLondon_CS11266-2,46110.00,35496.00,"Kids & Baby"
P683001,mm_AG-2032,94656.00,71920.00,Appliances
P683207,AmanJee_PYB-0001,55680.00,45646.00,"Home & Living"
P683385,Samsung_32inchesK4000,1826942.00,1333652.00,Entertainment
P683449,IKEA_10323349,1670400.00,1269504.00,"Home & Living"
P683554,cj_CJPOISL,4060000.00,3410400.00,Others
P684181,Al-Bakio_1B257,17980.00,11658.00,"School & Education"
P684541,"hijabh_0120-BC-759 (1)-52x",493000.00,354960.00,"Women Fashion"
P684918,"lalqila_Achar Gosht-850gm",40020.00,32364.00,Superstore
P685508,Genius_GB-1500X-Black,75400.00,45240.00,"School & Education"
P686723,BP_FA04112,73950.00,65076.00,"Kids & Baby"
P687030,"SCIFI_Amazing Spiderman_SC9812ACN",60610.00,43616.00,"School & Education"
P687135,RS_pack-of-two-Rehmat-e-Shereen-Habshi-Halwa-450g,31900.00,27724.00,Soghaat
P687354,"aw_Wheel Protectant-7oz./207ml",74240.00,46748.00,Others
P688159,"aw_Super Concentrated Fuel Injector (Black)-12oz./354ml ",33060.00,29058.00,Others
P688198,"shahi_BallayÃ‚Â BallayÃ‚Â Munchy MixÃ‚Â 12-75-box",456750.00,388194.00,Soghaat
P688522,"RS_Sohan Halwa 1000gm",38280.00,29812.00,Soghaat
P689194,HAS_1026,344462.00,310010.00,Entertainment
P689586,"HP_Officejet 2130 (3-in-1)",231420.00,141114.00,Computing
P689770,J&J_JJCC-026,109910.00,83520.00,"Kids & Baby"
P690224,Samsung_40K5300,3534520.00,2756914.00,Entertainment
P690326,UnzeLondon_GS5346-6,173710.00,105908.00,"Men Fashion"
P690407,KureshiC_149-axe,49242.00,42804.00,"Beauty & Grooming"
P690503,Lacie_9000146,463420.00,342896.00,Others
P691136,"RMSON_TM0361 MC WH",1937142.00,1239750.00,"Men Fashion"
P692012,RAJESH_RAJ221,50460.00,38802.00,"Kids & Baby"
P692301,Timex_TW2P79500,373520.00,302528.00,"Women Fashion"
P692465,lenovo_80J2002XUE,5338900.00,3683812.00,Computing
P692619,Progressive_9781474813860,34510.00,29290.00,Books
P692763,"RMSON_AM0340B MW WH",974400.00,584640.00,"Men Fashion"
P693263,PlanetX_AG-9001,81200.00,63336.00,"Kids & Baby"
P693509,"dawlance_VF-1035WB Silver",2412800.00,2123264.00,Appliances
P694336,HOS-m_bvlmibm100,406000.00,243600.00,"Beauty & Grooming"
P694524,US-USSG16-DRESS-12-4T,110142.00,71572.00,"Kids & Baby"
P695484,BO_rack-c-6x3,203000.00,164430.00,"Home & Living"
P695734,Rajesh_RAJ60,73370.00,44022.00,"Home & Living"
P696075,Tmall_ASA216,52142.00,45356.00,"Health & Sports"
P696218,"Audionic_ B-770",68150.00,51098.00,Computing
P696220,Paramount_9789696371588,28710.00,24940.00,"School & Education"
P696424,UnzeLondon_GS5401-11,173710.00,154570.00,"Men Fashion"
P696943,interwood_HF-01CHS-MG-39739,3944000.00,2839680.00,"Home & Living"
P697140,"plk_FWI/ 925 651_41",2072340.00,1512756.00,"School & Education"
P697298,"Samsung Galaxy A5 A510F (2016)",2319942.00,1391942.00,"Mobiles & Tablets"
P697647,fitn_RU00494,493000.00,384540.00,"Health & Sports"
P697680,"majestic_18 Pc Cookware Set - Burgandy",371200.00,311808.00,"Home & Living"
P698028,"cr_MABROOM DATES (375 GM)",40310.00,29000.00,Soghaat
P698415,liberty_9780857531995,69310.00,46400.00,Books
P698577,progressive_9781445457970,14500.00,9396.00,Books
P698616,crocs_200375-ocean-C10,356700.00,281764.00,"Kids & Baby"
P698623,"emart_Nova Straightener + Curler ",43442.00,28652.00,"Beauty & Grooming"
P699417,akl_A131133511_MS-11_Beige,217500.00,184846.00,"Women Fashion"
P699947,swi_CP3360,232812.00,195518.00,"School & Education"
P700035,AYS_32B8500,1249900.00,1037388.00,Entertainment
P700081,"emart_Nova Straightener + Curler",43442.00,36018.00,"Beauty & Grooming"
P700188,KI_bedsheet-2001blgbs,90480.00,67860.00,"Home & Living"
P700382,Zia_ST14,21750.00,16066.00,Books
P700907,"Life source_YD-24",150800.00,98020.00,"Health & Sports"
P701151,Prime_T12-BLACK-L,231942.00,155382.00,"Men Fashion"
P701243,Haier_HSU-24-HNH,4869100.00,4333470.00,Appliances
P701301,"RT-04-Grey&black-Double Duvet Cover Sheet Set-7 pcs",142100.00,109388.00,"Home & Living"
P701618,interwood_HF-01NOR-FW-39844,1319500.00,1174326.00,"Home & Living"
P702147,jj_JLAWN-S-17-080-Rapturous,196330.00,135430.00,"Women Fashion"
P702184,Saylani_Vocational-Training-Per-Course,174000.00,127020.00,Others
P702210,PlanetX_PX-9128,127600.00,79112.00,"Kids & Baby"
P702289,Timex_TWEG14900,519680.00,467712.00,"Men Fashion"
P702492,BO_talking-parrot-1,22620.00,16472.00,"Kids & Baby"
P702734,AKL_A131137857-SS-01-17,377000.00,282750.00,"Women Fashion"
P703287,"nabila_Nlight FOR creamy",400200.00,292146.00,"Beauty & Grooming"
P704157,"PucaM_FLYNET NAVY-40",185600.00,142912.00,"Men Fashion"
P704358,Samsung_RSA1STMG,6959942.00,5776742.00,Appliances
P704549,GA_FE-58-141233,434420.00,291044.00,"Women Fashion"
P704808,barico_BS021-,20300.00,12586.00,"School & Education"
P706178,"Value Shop_VS020-Purple",78300.00,67338.00,Others
P706502,"BAHRIA COLLEGE_Navy Blue Elastic Pant-8 - 9 yrs - Size 32",30160.00,19604.00,"School & Education"
P706543,"Turk & Fillmore The Hook-45-11",290000.00,194300.00,"Men Fashion"
P706884,"Q&Q_DA05J101Y ",185600.00,113216.00,"Women Fashion"
P707319,"CLICK ON_CK3245",363950.00,291160.00,"Beauty & Grooming"
P707431,HOS_IMPFW100,365400.00,314244.00,"Beauty & Grooming"
P707435,"nabila_Nchant FOR Olive",319000.00,277530.00,"Beauty & Grooming"
P707471,"bed&rest_Jeans 3D comforter Set",203000.00,125860.00,"Home & Living"
P707569,"greenroot_Dry Hair Oil",69600.00,42456.00,"Beauty & Grooming"
P707686,PlanetX_PX-9126,127600.00,85492.00,"Kids & Baby"
P707930,"Entertainer Asia_Vouch 365-2017 Mobile App Lahore",87000.00,73080.00,Others
P707985,liberty_9780751557558,86710.00,59798.00,Books
P708097,PlanetX_PX-9178,156310.00,118784.00,"Kids & Baby"
P708112,Jayqeu_BL-01-Red-M,17400.00,10440.00,"Women Fashion"
P708157,Haier_HWM-85-7288,1731010.00,1228962.00,Appliances
P708258,"HP_White 2132 - DeskJet - All-in-One Printer",239540.00,213150.00,Computing
P708827,Q&Q_GV54J302Y,203000.00,131950.00,"Men Fashion"
P709059,"Horsie_HK 310",162400.00,102312.00,"Kids & Baby"
P709147,liberty_9780521736374,60900.00,36540.00,"School & Education"
P709484,"MACBOOK PRO 15-INCH 2.2GHZ QuadCore i7",13630000.00,8723200.00,Computing
P709557,hyundai_HGS7250,6147942.00,4365022.00,Appliances
P709592,stinnos_670,127252.00,76328.00,"Kids & Baby"
P710253,SFEVER_CH369HB0EHEHSNAFAMZ,690200.00,510748.00,"Beauty & Grooming"
P710606,"Changhong Ruba 55 Inches C5000i Smart LED TV_clear",4059942.00,2720142.00,Entertainment
P710971,"SCIFI_SC5811HSF-High School Musical ",34510.00,28594.00,"School & Education"
P710972,"SCIFI_SC6803HP-Hannah Montana",28710.00,24360.00,"School & Education"
P711041,Castillo_CDT-748-Black-42,783000.00,626400.00,"Men Fashion"
P711218,Charizma_DG35,130500.00,112230.00,Others
P711450,"Kansai_High Heat Auto _ Aluminium",48024.00,30218.00,Others
P711491,Bata_Bfirst-3511015-,46342.00,37062.00,"School & Education"
P711805,JT_W-28,243600.00,190008.00,"Men Fashion"
P712322,"edukaan_7110-A4 - 300 Pages",16298.00,13166.00,"School & Education"
P712331,Edenrobe_BTKS-16-3196-28,162342.00,139606.00,"Kids & Baby"
P712821,BP_FA35468,104342.00,63626.00,"Kids & Baby"
P713012,sony_SLT-A58K,2610000.00,2140200.00,Entertainment
P713037,PlanetX_PX-9153,98542.00,66004.00,"Kids & Baby"
P713234,GA_PM-152-136192,464000.00,343360.00,"Women Fashion"
P713424,timex_T5K560,367140.00,253286.00,"Men Fashion"
P713443,"Careem_25000 Credits",1044000.00,762120.00,Others
P713507,liberty_9780062091581,51910.00,33698.00,Books
P713838,"edukaan_7093-Medi - 200",7366.00,5336.00,"School & Education"
P714373,Sigma_6052,122670.00,106720.00,"Health & Sports"
P715035,Swatch_YAS407,501062.00,370736.00,"Men Fashion"
P715572,"plk_PD/ 991 471_65",2518360.00,1561360.00,"Men Fashion"
P716208,Tajdaar_Ramzan-Bundle-2-Buy-1-pack,46400.00,31552.00,Superstore
P716813,"TKS_m969-2 to 3 Years",115942.00,98542.00,"Kids & Baby"
P716883,"unze_GS5640 -Black-9",289710.00,199868.00,"Men Fashion"
P716922,gulhane_GTS-001,248820.00,181598.00,"Home & Living"
P718246,"Entertainer Asia_Vouch 365-2017 BookLahore",116000.00,75400.00,Others
P718476,barico_BS0081,3480.00,2610.00,"School & Education"
P718952,"seagate_SG E-2TB",576230.00,432158.00,Others
P719272,"BOOSTER CABLE 500AMP",58000.00,42340.00,Others
P719734,CUR_CUD-35,173942.00,130442.00,"Men Fashion"
P720034,"Trans2_LW 510",104110.00,66584.00,"Kids & Baby"
P720293,"MHS_Pleat Boarder -Bed Sheet - [Size] King",464000.00,338720.00,"Home & Living"
P720318,"StPat_Grey Shirt Full Sleeve Morning and A-Level-15 yrs above - ",37700.00,25636.00,"School & Education"
P720522,"Gmart_Forerunner735XT 3",2900000.00,1740000.00,"Health & Sports"
P720879,PlanetX_PX-9260,144942.00,102892.00,"Kids & Baby"
P721438,"AYS_A-C -18-LNF",4275180.00,3462890.00,Appliances
P721905,Paramount_9694941660,8700.00,5742.00,Books
P722057,Senorita_KAS-736-LMN-32,128760.00,82360.00,"Kids & Baby"
P722399,"MORG_GCS 31",882180.00,758640.00,"Health & Sports"
P722616,"FHM_Bloomy -SOFA SET",3016000.00,1869920.00,"Home & Living"
P722865,SFEVER_MP210,522000.00,349740.00,"Beauty & Grooming"
P723969,BO_rack-d-6x3,284200.00,255780.00,"Home & Living"
P724421,JBS_WEN-117,206190.00,144304.00,"Home & Living"
P724487,UnzeLondon_CS11224-30,57942.00,45182.00,"Kids & Baby"
P724578,"vitamin_TVC-BB Cream (Buy 2 Get Kojic Facewash Free)",40600.00,33292.00,"Beauty & Grooming"
P724596,JBS_TAT-110,103762.00,78822.00,"Home & Living"
P724671,cos_prfume_9,301600.00,238264.00,Others
P724734,NVC_Polaroid-iS426,161182.00,103124.00,Others
P725301,"FHM_LUCID COMFORT1",2505600.00,1578528.00,"Home & Living"
P726605,Ifitness_JW901,3335000.00,2901450.00,"Health & Sports"
P726676,redspot_9789810594718,50460.00,42862.00,"School & Education"
P726800,SIR_DMS02-2,29522.00,24186.00,Superstore
P727045,"edukaan_7083-A4 - 300 Pages",16298.00,14152.00,"School & Education"
P727256,GA_PM-155-136193,464000.00,385120.00,"Women Fashion"
P728109,Shark_E540,8120.00,6786.00,"School & Education"
P728204,sstop_iflashotg3in1,152830.00,132936.00,Computing
P728313,"SCIFI_True Honor _SC5810CKA",82940.00,53070.00,"School & Education"
P728616,JBS_TAT-194,126614.00,102544.00,"Home & Living"
P728976,"MT_SOL 40D33",1972000.00,1695920.00,Entertainment
P729061,"trzw_FRC-16-001-Fawn/Teal Blue-M",696000.00,501120.00,"Women Fashion"
P730475,RM_Panasonic-SC-HT31,488418.00,434652.00,Entertainment
P730840,Fidato_549-872-B-40,406000.00,267960.00,"Men Fashion"
P731656,HP_Printer-2130,225156.00,177828.00,Computing
P731668,Brumano_0-31-0000-173-2-Blue-XL,197200.00,149872.00,"Men Fashion"
P731800,Timex_TW2P61400,373520.00,287564.00,"Men Fashion"
P731853,"MDF 005_Cashews Plain 250 gm",28420.00,21286.00,Soghaat
P732124,stinnos_657,38860.00,30682.00,"Kids & Baby"
P732481,sinbo_7033,95700.00,59334.00,"Beauty & Grooming"
P732797,"shoppingmania_Gold Rhinestone Heart Drop Necklace & Earrings",86942.00,66932.00,"Women Fashion"
P733199,"Aladdin_Pair of Gold Star Rubber Coated Metal Dumbells - 5KG - S",200100.00,126034.00,"Health & Sports"
P733455,shubinak_SN-MB-03,174000.00,133980.00,"Women Fashion"
P733468,"R&I_eInverter Series 12000BTU",3145050.00,1918466.00,Appliances
P733948,Tcreation_TC-01-XL,72500.00,44196.00,Others
P734223,"iu_Islamabad United Hoodie White-Islamabad",92800.00,83520.00,Others
P734358,Timex_TW2P75300,787350.00,708586.00,"Men Fashion"
P734377,"Trans_LW 32-3-6 Month",77720.00,69136.00,"Kids & Baby"
P734913,Paramount_9789814237642,17110.00,11078.00,Books
P735082,infinix_S2-Black,1078800.00,668856.00,"Mobiles & Tablets"
P735120,GBHII_GS9-MUSTARD-MUSTARD-8,120060.00,105618.00,"Men Fashion"
P735219,BP_PS00296,22910.00,16472.00,Books
P735223,alrafa_kalmi-Dates-400g,41180.00,35380.00,Soghaat
P735254,PlanetX_PX-9003,72500.00,61596.00,"Kids & Baby"
P736074,EcoStar_65U565,5769782.00,4961958.00,Entertainment
P736086,interwood_HF-02LT-39667,824760.00,692752.00,"Home & Living"
P736532,SN_deal_qalmi400gm,25520.00,19372.00,Soghaat
P736713,orient_32Inches-G6530-HDLEDTV,1183780.00,1006184.00,Entertainment
